1,1.0,0.5,6.91540367366207e-5,0.3999793966867876,MAXEVAL_REACHED
2,2.0,0.5,6.56530504623101e-5,0.39586079537818314,FTOL_REACHED
3,4.0,0.5,5.8977608818458966e-5,0.3878260158830642,FTOL_REACHED
4,8.0,0.5,4.390846507723932e-5,0.3999987532925942,MAXEVAL_REACHED
5,16.0,0.5,4.0020167037830914e-5,0.39999914319706154,MAXEVAL_REACHED
6,32.0,0.5,3.829537093453412e-5,0.39999954565545337,MAXEVAL_REACHED
7,64.0,0.5,3.7496246546284597e-5,0.39999954459333836,MAXEVAL_REACHED
8,128.0,0.5,3.722467232920413e-5,0.39966386950473676,FTOL_REACHED
9,256.0,0.5,3.715969289415301e-5,0.39952630463334077,FTOL_REACHED
10,512.0,0.5,3.714190109388385e-5,0.399496671685338,FTOL_REACHED
