1,1.0,0.5,99.6716113109234,0.3999794458860568,MAXEVAL_REACHED
2,2.0,0.5,96.04385894721398,0.3999988284974268,MAXEVAL_REACHED
3,4.0,0.5,86.90878194641708,0.39999803821262053,MAXEVAL_REACHED
4,8.0,0.5,73.8813256954744,0.39999239137859355,MAXEVAL_REACHED
5,16.0,0.5,63.892591027372575,0.3999284374621942,MAXEVAL_REACHED
6,32.0,0.5,53.981500508002455,0.3999021977554612,MAXEVAL_REACHED
7,64.0,0.5,46.62532628325631,0.39934413664319884,MAXEVAL_REACHED
8,128.0,0.5,40.32165928335627,0.3998679174990475,MAXEVAL_REACHED
9,256.0,0.5,34.60011493639233,0.39993260348902454,MAXEVAL_REACHED
10,512.0,0.5,29.82977151771896,0.3999025951868183,MAXEVAL_REACHED
