1,1.0,0.5,99.59934518298195,0.3999828209617685,MAXEVAL_REACHED
2,2.0,0.5,96.03076401195236,0.3999989184691259,MAXEVAL_REACHED
3,4.0,0.5,86.90806696878684,0.39999770243742344,MAXEVAL_REACHED
4,8.0,0.5,73.84634719665918,0.3999900719050645,MAXEVAL_REACHED
5,16.0,0.5,63.7343127325766,0.39996068723219824,MAXEVAL_REACHED
6,32.0,0.5,53.68822726070697,0.3999520778315845,MAXEVAL_REACHED
7,64.0,0.5,45.8877988350107,0.3999861418739094,MAXEVAL_REACHED
8,128.0,0.5,39.833622151041695,0.39996379833754714,MAXEVAL_REACHED
9,256.0,0.5,33.736650614755334,0.39995431431694,MAXEVAL_REACHED
10,512.0,0.5,28.647312971846006,0.39989832850806517,MAXEVAL_REACHED
