172.8058238789592,1.0,0.5,0.39135846975413413
171.26414961763038,1.0,0.5,0.39219853057405335
167.23366573848966,1.0,0.5,0.3943246399514753
163.9906262160178,1.0,0.5,0.396070000971599
157.6428574677134,1.0,0.5,0.3977374082614725
153.41989102865176,1.0,0.5,0.3984848990095982
144.3816673897274,1.0,0.5,0.39562188409647414
134.78511301265183,1.0,0.5,0.3970353286489112
128.7997117847683,1.0,0.5,0.3981739675736313
121.96314542704621,1.0,0.5,0.39599419989406487
117.58444775801591,1.0,0.5,0.3996382938888416
116.5667870856312,1.0,0.5,0.399682701619327
115.75403756074758,1.0,0.5,0.39978018355689954
114.96780682094044,1.0,0.5,0.39975872113552635
114.07093745977986,1.0,0.5,0.3997214230883367
113.02280420010673,1.0,0.5,0.3996706709187046
111.7880128652707,1.0,0.5,0.3996075359416929
110.34865963998796,1.0,0.5,0.3995393828143222
108.73773829079755,1.0,0.5,0.39948414052810327
107.07141482710995,1.0,0.5,0.39946420269095106
105.56576128099802,1.0,0.5,0.3995429872295798
104.586322254738,1.0,0.5,0.3995770623281135
104.70764298440548,1.0,0.5,0.39944487480783414
104.70618900953207,1.0,0.5,0.3994453698112808
104.69195619150996,1.0,0.5,0.39945011467829933
104.5659890809016,1.0,0.5,0.39949290723133235
105.17431651296033,1.0,0.5,0.39927575143408534
103.42496926580846,1.0,0.5,0.39989008921005303
103.17633537069119,1.0,0.5,0.39998662442724947
102.82569193879065,1.0,0.5,0.39988369573107246
102.42302915599714,1.0,0.5,0.3998219752019473
102.19063981415651,1.0,0.5,0.39974303936333466
102.43152599183055,1.0,0.5,0.39957952430239635
101.99044911112486,1.0,0.5,0.3997384592398919
101.52462744096691,1.0,0.5,0.39991994767241373
101.33266510930044,1.0,0.5,0.39998632072466794
101.11417094697902,1.0,0.5,0.3999350980804671
100.84114342033155,1.0,0.5,0.399900455136772
100.56675804093041,1.0,0.5,0.3999092617697072
100.3308696871037,1.0,0.5,0.39992342423556926
100.13730099933392,1.0,0.5,0.3999357998314685
99.9953805166511,1.0,0.5,0.39994726411037457
99.92089593226649,1.0,0.5,0.39994452679908815
99.9398081230788,1.0,0.5,0.39991795057072227
99.9396611136044,1.0,0.5,0.39991801401703436
99.93824024970488,1.0,0.5,0.3999185988362711
99.92562998196965,1.0,0.5,0.3999237800663285
99.86437458268497,1.0,0.5,0.3999509481427338
99.77301506564996,1.0,0.5,0.3999802785001939
99.73807735765924,1.0,0.5,0.3999973414008687
111.29113365749541,2.0,0.5,0.38246512211169315
110.07696282008766,2.0,0.5,0.3838338726232977
106.83199603071861,2.0,0.5,0.38761695478675756
104.17089222655002,2.0,0.5,0.39088131981763263
99.17138852884207,2.0,0.5,0.3973154039138669
97.4653996318303,2.0,0.5,0.39961345662043407
97.17247868270675,2.0,0.5,0.39995167023418116
96.94036804726491,2.0,0.5,0.3997726113778775
96.73721052146358,2.0,0.5,0.3999650471870652
96.66722119327041,2.0,0.5,0.39997385944935815
96.61346146558552,2.0,0.5,0.3999819991356173
96.56916314027069,2.0,0.5,0.3999845557147847
96.53068849401258,2.0,0.5,0.399986582948243
96.49733165859001,2.0,0.5,0.39998836998626736
96.46814897459768,2.0,0.5,0.39998968510510596
96.44210308161139,2.0,0.5,0.39999067371025615
96.41854553156196,2.0,0.5,0.399991527357758
96.39662986007914,2.0,0.5,0.3999919891338935
96.37534573564905,2.0,0.5,0.39999207892807837
96.35353299476199,2.0,0.5,0.3999917367984685
